截止日期_EndDt,月末标识_MonFlg,季末标识_QtrFlg,年末标识_YrFlg,政策性银行及国家开发银行总资产()_PolBanNatDevBank,大型商业银行总资产()_LarComBank,股份制商业银行总资产()_JoiComBan,城市商业银行总资产()_CitComBan,农村商业银行总资产()_RurComBan,农村合作银行总资产_RurCooBan,城市信用社总资产()_UrbCreCoo,农村信用社总资产()_RurCreCoo,非银行金融机构总资产()_NonFinIns,外资银行总资产()_ForBank,新型农村金融机构和邮政储蓄银行总资产()_RurFinInsPosSav,原保险保费收入(元)_PreInc,业务及管理费_BusManExp,银行存款(元)_BankDepo,投资(元)_Investment,保险资产总额(元)_InsurTotAss,养老保险公司企业年金投资管理资产(元)_EndInsAss,境内上市公司数(A、B股)(家)_DomListCorporNum,境内上市外资股(B股)(家)_DomListForgShare,境外上市公司数(H股)(家)_OverListCorpNum,股票总发行股本(A、B、H股)(股)_TotStkABH,股票总发行股本(流通股本:A、B、H股)(股)_TotStkCircuABH,股票市价总值(A、B股)(元)_StkMakCapit,股票市价总值(股票流通市值:A、B股)(元)_StkMakCapitValue,日均股票成交金额(元)_AverDailStkTurn,股票有效帐户数(户)_StkEffAccountNum,证券投资基金数量(只)_NumSecuInvFund,交易所上市证券投资基金成交金额(元)_ExchgListSecu,股票成交金额(元)_StkTurn,固有资产余额(元)_InhAssBal,所有者权益(元)_OwnEqu,经营收入(元)_OpeInc,利润总额(元)_TotPro,人均利润(元)_ProPer,信托资产总额(元)_TrustTotAss,
2012-06-30,1,1,,,,,,,,,,,,,853246403100.0000,97189546400.0000,2257780451000.0000,3922620578000.0000,677602308.9000,155206130000.0000,2444.0000,108.0000,172.0000,3759675000000.0000,2995704000000.0000,226209.2800,173101.3300,120159000000.0000,138255400.0000,1026.0000,56418000000.0000,24031.7700,200351000000.0000,180683000000.0000,25900000000.0000,18996000000.0000,1427600.0000,55382.2000
2012-07-31,1,,,,,,,,,,,,,,958657528600.0000,113467077100.0000,2051096673000.0000,4046629094000.0000,660870251.5000,,2462.0000,108.0000,174.0000,3788085000000.0000,3039899000000.0000,213192.0100,164556.8900,113500000000.0000,138607900.0000,1040.0000,68283000000.0000,24969.9300,,,,,,
2012-08-31,1,,,,,,,,,,,,,,1072723867000.0000,130589755500.0000,2069817928000.0000,4053849206000.0000,664003524.8000,,2477.0000,108.0000,174.0000,3811006000000.0000,3059549000000.0000,209564.9600,161576.3800,104465000000.0000,139010100.0000,1069.0000,70294000000.0000,24027.0400,,,,,,
2012-09-30,1,1,,,,,,,,,,,,,1207600095000.0000,150791864600.0000,2197925855000.0000,4180476743000.0000,689994600.7000,160464130600.0000,2489.0000,108.0000,174.0000,3818897000000.0000,3078230000000.0000,213947.3800,165705.4400,116124000000.0000,139415000.0000,1100.0000,74428000000.0000,23224.8100,208293000000.0000,189215000000.0000,40039000000.0000,28805000000.0000,2024700.0000,63201.7600
2012-10-31,1,,,,,,,,,,,,,,1311428612000.0000,168710000900.0000,2093859043000.0000,4222547940000.0000,683367505.6000,,2493.0000,108.0000,175.0000,3829983000000.0000,3090740000000.0000,212784.0000,165033.3700,101435000000.0000,139684400.0000,1110.0000,59086000000.0000,18258.3300,,,,,,
2012-11-30,1,,,,,,,,,,,,,,1424454239000.0000,188755357100.0000,2124911054000.0000,4275215975000.0000,692163550.3000,,2494.0000,108.0000,175.0000,3834501000000.0000,3106050000000.0000,199378.0800,156247.5700,79700000000.0000,140032700.0000,1134.0000,66012000000.0000,17533.9300,,,,,,
2012-12-31,1,1,1,112174.0000,600401.0000,235271.0000,123469.0000,62751.0000,1283500000000.0000,,7953500000000.0000,3229900000000.0000,2380400000000.0000,5351100000000.0000,1548792981000.0000,217146236900.0000,2344600403000.0000,4509657762000.0000,735457303.9000,171116176300.0000,2494.0000,107.0000,179.0000,3839500000000.0000,3133960000000.0000,230357.6200,181658.2600,151061000000.0000,140459100.0000,1173.0000,113736000000.0000,31722.8700,228208000000.0000,203200000000.0000,63842000000.0000,44140000000.0000,2913000.0000,74705.5500
2013-01-31,1,,,,,,,,,,,,,,201186669600.0000,18542130600.0000,2186483851000.0000,4608882932000.0000,736149331.1000,,2494.0000,107.0000,179.0000,3850455000000.0000,3149291000000.0000,243908.2800,192586.1200,216152000000.0000,134564700.0000,1193.0000,120148000000.0000,43230.3300,,,,,,
2013-02-28,1,,,,,,,,,,,,,,339412372700.0000,35092820400.0000,2171535205000.0000,4654391769000.0000,740509128.7000,,2493.0000,107.0000,179.0000,3857019000000.0000,3168823000000.0000,245516.2200,194357.7300,202015000000.0000,134950000.0000,1215.0000,90586000000.0000,30302.3500,,,,,,
2013-03-31,1,1,,,,,,,,,,,,,515058990600.0000,54560199500.0000,2399219569000.0000,4687541163000.0000,766864640.8000,184308333400.0000,2492.0000,107.0000,179.0000,3864462000000.0000,3177565000000.0000,233684.9700,185161.2400,184440000000.0000,135677500.0000,1257.0000,103572000000.0000,38732.4600,237743000000.0000,214509000000.0000,15241000000.0000,11068000000.0000,713000.0000,87302.2300
2013-04-30,1,,,,,,,,,,,,,,646673699700.0000,73451570100.0000,2207874481000.0000,4769696585000.0000,756361575.5000,,2491.0000,107.0000,178.0000,3880468000000.0000,3192858000000.0000,228641.8900,181468.7000,143127000000.0000,135975300.0000,1282.0000,82383000000.0000,25762.9000,,,,,,
2013-05-31,1,,,,,,,,,,,,,,774388496600.0000,92487103800.0000,2197025013000.0000,4892831084000.0000,767696747.5000,,2491.0000,107.0000,179.0000,3917735000000.0000,3221922000000.0000,247754.7500,196331.8800,204855000000.0000,136398600.0000,1317.0000,117176000000.0000,45068.0900,,,,,,
2013-06-30,1,1,,,,,,,,,,,,,951239990900.0000,113070637500.0000,2340501571000.0000,4942424977000.0000,788396900.8000,192950248900.0000,2491.0000,107.0000,179.0000,3976212000000.0000,3277033000000.0000,212812.9200,169021.5300,167899000000.0000,136767800.0000,1345.0000,110375000000.0000,28542.8400,251729000000.0000,224872000000.0000,35079000000.0000,25776000000.0000,1556600.0000,94548.1600
